GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A1D6EY41	ZEAMMB73_Zm00001d006592	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6EZH7	ZEAMMB73_Zm00001d006663	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6EZH7	ZEAMMB73_Zm00001d006663	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6F553	ZEAMMB73_Zm00001d007267	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6F553	ZEAMMB73_Zm00001d007267	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6F9C2	107648855	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6F9C2	107648855	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6F9C2	107648855	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6FJX4	ZEAMMB73_Zm00001d009543	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004928	4577	InterPro		C
UniProtKB	A0A1D6FJX4	ZEAMMB73_Zm00001d009543	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004928	4577	InterPro		C
UniProtKB	A0A1D6FSY7	ZEAMMB73_Zm00001d010715	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009806	4577	InterPro		C
UniProtKB	A0A1D6FY06	ZEAMMB73_Zm00001d011218	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6FY06	ZEAMMB73_Zm00001d011218	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591757	4577	UniProt		C
UniProtKB	A0A1D6GHI2	ZEAMMB73_Zm00001d013277	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		C
UniProtKB	A0A1D6GLZ4	ZEAMMB73_Zm00001d013766	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6GLZ4	ZEAMMB73_Zm00001d013766	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6GU53	ZEAMMB73_Zm00001d014564	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6GU53	ZEAMMB73_Zm00001d014564	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002628	4577	InterPro		C
UniProtKB	A0A1D6HBD7	ZEAMMB73_Zm00001d016943	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HBD7	ZEAMMB73_Zm00001d016943	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HDQ0	ZEAMMB73_Zm00001d017297	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HDQ0	ZEAMMB73_Zm00001d017297	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HL78	ZEAMMB73_Zm00001d018163	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A1D6HQR2	ZEAMMB73_Zm00001d018623	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HQR2	ZEAMMB73_Zm00001d018623	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A1D6I1H6	ZEAMMB73_Zm00001d020002	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6I1H6	ZEAMMB73_Zm00001d020002	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6I1H7	ZEAMMB73_Zm00001d020002	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6I1H7	ZEAMMB73_Zm00001d020002	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6I5D2	ZEAMMB73_Zm00001d020645	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A1D6IYZ0	ZEAMMB73_Zm00001d024372	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6IYZ0	ZEAMMB73_Zm00001d024372	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6J727	ZEAMMB73_Zm00001d025435	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6J727	ZEAMMB73_Zm00001d025435	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6JH15	ZEAMMB73_Zm00001d026523	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6JH15	ZEAMMB73_Zm00001d026523	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6JYG6	ZEAMMB73_Zm00001d028670	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6JYG6	ZEAMMB73_Zm00001d028670	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6KDA7	ZEAMMB73_Zm00001d030638	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6KDA7	ZEAMMB73_Zm00001d030638	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6KJ16	100281340	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6KJ16	100281340	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6KNA6	ZEAMMB73_Zm00001d032051	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6KNA6	ZEAMMB73_Zm00001d032051	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6KWI5	ZEAMMB73_Zm00001d033132	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6KWI5	ZEAMMB73_Zm00001d033132	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6L5S1	ZEAMMB73_Zm00001d034153	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6L5S1	ZEAMMB73_Zm00001d034153	part_of	GO:0009523	photosystem II	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002108145|UniProtKB:P09192	4577	GO_Central		C
UniProtKB	A0A1D6LLW6	103629543	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6MM67	ZEAMMB73_Zm00001d040012	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6MM67	ZEAMMB73_Zm00001d040012	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6N1Y4	ZEAMMB73_Zm00001d042172	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N1Y4	ZEAMMB73_Zm00001d042172	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6N1Y4	ZEAMMB73_Zm00001d042172	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N1Y7	ZEAMMB73_Zm00001d042175	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N1Y7	ZEAMMB73_Zm00001d042175	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6N1Y7	ZEAMMB73_Zm00001d042175	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N244	ZEAMMB73_Zm00001d042199	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N244	ZEAMMB73_Zm00001d042199	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6N244	ZEAMMB73_Zm00001d042199	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A1D6N252	ZEAMMB73_Zm00001d042211	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6N252	ZEAMMB73_Zm00001d042211	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6N9E0	ZEAMMB73_Zm00001d043167	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6N9E0	ZEAMMB73_Zm00001d043167	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6NLF1	ZEAMMB73_Zm00001d044396	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6NLF1	ZEAMMB73_Zm00001d044396	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1X7YHF7	psbD_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005868	4577	InterPro		C
UniProtKB	A0A1X7YHF7	psbD_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1X7YHF7	psbD_1	part_of	GO:0009523	photosystem II	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002108145|UniProtKB:P09192	4577	GO_Central		C
UniProtKB	A0A317Y2C9	ycf39	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A317Y7Z7	PPD1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A317Y7Z7	PPD1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A317YAT4	PPL1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A317YAT4	PPL1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A317YCI3	RCABP89_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A317YCI3	RCABP89_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A317YD66	RCABP89_2	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A317YD66	RCABP89_2	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A317YFC8	PSB27-1_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		C
UniProtKB	A0A317YG81	Zm00014a_039340	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008796	4577	InterPro		C
UniProtKB	A0A3L6D5S1	rbcL_2	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003359	4577	InterPro		C
UniProtKB	A0A3L6D614	rbcL_6	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003359	4577	InterPro		C
UniProtKB	A0A3L6D6A7	psbD_0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003687	4577	InterPro		C
UniProtKB	A0A3L6D6A7	psbD_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6D6A7	psbD_0	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003687	4577	InterPro		C
UniProtKB	A0A3L6D6Z7	HCF136_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6D777	psbD_2	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005868	4577	InterPro		C
UniProtKB	A0A3L6D777	psbD_2	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6D8C1	psbB_1	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A3L6D8C1	psbB_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	4577	InterPro		C
UniProtKB	A0A3L6D8D2	psaA_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DAA1	CAP10B_3	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DAA1	CAP10B_3	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DET6	psbA_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DFA5	PSB27-1_0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		C
UniProtKB	A0A3L6DL54	PSAL_1	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003757|InterPro:IPR036592	4577	InterPro		C
UniProtKB	A0A3L6DL54	PSAL_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DL54	PSAL_1	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003757|InterPro:IPR036592	4577	InterPro		C
UniProtKB	A0A3L6DN77	CAB-M9_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DN77	CAB-M9_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DTE3	Zm00014a_010906	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009518	4577	InterPro		C
UniProtKB	A0A3L6DTE3	Zm00014a_010906	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DTP5	CAP10B_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DTP5	CAP10B_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DV26	CAP10B_4	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DV26	CAP10B_4	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DXU7	PSAG	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR017494|InterPro:IPR023618	4577	InterPro		C
UniProtKB	A0A3L6DXU7	PSAG	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DYP2	CABE	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DYP2	CABE	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DZG1	CAB7_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DZG1	CAB7_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6DZI4	LHCB4.1_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6DZI4	LHCB4.1_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
