GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A1D6F9C2	107648855	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6F9C2	107648855	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6FCQ0	ZEAMMB73_Zm00001d008422	is_active_in	GO:0042651	thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002142220|TAIR:locus:2134168|TAIR:locus:2196889	4577	GO_Central		C
UniProtKB	A0A1D6FEB6	ZEAMMB73_Zm00001d008625	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000276921|TAIR:locus:2053230|TAIR:locus:2809836	4577	GO_Central		C
UniProtKB	A0A1D6FGW4	ZEAMMB73_Zm00001d008963	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000288731|TAIR:locus:2024628	4577	GO_Central		C
UniProtKB	A0A1D6FJX4	ZEAMMB73_Zm00001d009543	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6FJX4	ZEAMMB73_Zm00001d009543	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004928	4577	InterPro		C
UniProtKB	A0A1D6FJX4	ZEAMMB73_Zm00001d009543	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004928	4577	InterPro		C
UniProtKB	A0A1D6FQD9	ZEAMMB73_Zm00001d010316	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6FSY7	ZEAMMB73_Zm00001d010715	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6FSY7	ZEAMMB73_Zm00001d010715	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009806	4577	InterPro		C
UniProtKB	A0A1D6FY06	ZEAMMB73_Zm00001d011218	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6FY06	ZEAMMB73_Zm00001d011218	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6FY06	ZEAMMB73_Zm00001d011218	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6G9X3	ZEAMMB73_Zm00001d012580	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	4577	InterPro		C
UniProtKB	A0A1D6GB30	103636627	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002113924|TAIR:locus:2044335	4577	GO_Central		C
UniProtKB	A0A1D6GDC4	103625721	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000276921|TAIR:locus:2053230|TAIR:locus:2809836	4577	GO_Central		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591757	4577	UniProt		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A1D6GF65	ZEAMMB73_Zm00001d013039	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591757	4577	UniProt		C
UniProtKB	A0A1D6GGF0	ZEAMMB73_Zm00001d013195	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000272823|TAIR:locus:2091717	4577	GO_Central		C
UniProtKB	A0A1D6GHI2	ZEAMMB73_Zm00001d013277	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		C
UniProtKB	A0A1D6GL50	ZEAMMB73_Zm00001d013622	is_active_in	GO:0042651	thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002142220|TAIR:locus:2134168|TAIR:locus:2196889	4577	GO_Central		C
UniProtKB	A0A1D6GLJ8	ZEAMMB73_Zm00001d013706	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6GLZ4	ZEAMMB73_Zm00001d013766	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6GLZ4	ZEAMMB73_Zm00001d013766	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6GLZ4	ZEAMMB73_Zm00001d013766	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6GU53	ZEAMMB73_Zm00001d014564	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6GU53	ZEAMMB73_Zm00001d014564	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002628	4577	InterPro		C
UniProtKB	A0A1D6H558	103626952	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000272823|TAIR:locus:2091717	4577	GO_Central		C
UniProtKB	A0A1D6HAL5	ZEAMMB73_Zm00001d016826	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038936	4577	InterPro		C
UniProtKB	A0A1D6HBD7	ZEAMMB73_Zm00001d016943	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HBD7	ZEAMMB73_Zm00001d016943	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HDQ0	ZEAMMB73_Zm00001d017297	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HDQ0	ZEAMMB73_Zm00001d017297	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HK95	ZEAMMB73_Zm00001d018030	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034570	4577	InterPro		C
UniProtKB	A0A1D6HK96	ZEAMMB73_Zm00001d018030	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034570	4577	InterPro		C
UniProtKB	A0A1D6HK97	ZEAMMB73_Zm00001d018030	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034570	4577	InterPro		C
UniProtKB	A0A1D6HKY5	ZEAMMB73_Zm00001d018130	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002113924|TAIR:locus:2044335	4577	GO_Central		C
UniProtKB	A0A1D6HL77	ZEAMMB73_Zm00001d018162	located_in	GO:0042651	thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005870	4577	InterPro		C
UniProtKB	A0A1D6HL78	ZEAMMB73_Zm00001d018163	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A1D6HN84	ZEAMMB73_Zm00001d018376	is_active_in	GO:0042651	thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002142220|TAIR:locus:2134168|TAIR:locus:2196889	4577	GO_Central		C
UniProtKB	A0A1D6HPV8	ZEAMMB73_Zm00001d018513	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q42545|araport11:AT5G55280.1	4577	EnsemblPlants		C
UniProtKB	A0A1D6HPV9	ZEAMMB73_Zm00001d018513	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q42545|araport11:AT5G55280.1	4577	EnsemblPlants		C
UniProtKB	A0A1D6HQR2	ZEAMMB73_Zm00001d018623	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HQR2	ZEAMMB73_Zm00001d018623	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6HS38	ZEAMMB73_Zm00001d018779	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6HTJ0	ZEAMMB73_Zm00001d018940	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN008351584|TAIR:locus:2008996|TAIR:locus:2094354|TAIR:locus:2124236|TAIR:locus:2129296|TAIR:locus:2130085|TAIR:locus:2151972|TAIR:locus:2185193	4577	GO_Central		C
UniProtKB	A0A1D6HXK1	ZEAMMB73_Zm00001d019454	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	4577	InterPro		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6HY75	ZEAMMB73_Zm00001d019518	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A1D6I1H6	ZEAMMB73_Zm00001d020002	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6I1H6	ZEAMMB73_Zm00001d020002	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6I1H6	ZEAMMB73_Zm00001d020002	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6I1H7	ZEAMMB73_Zm00001d020002	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6I1H7	ZEAMMB73_Zm00001d020002	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6I1H7	ZEAMMB73_Zm00001d020002	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6I5D2	ZEAMMB73_Zm00001d020645	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A1D6I5Q0	ZEAMMB73_Zm00001d020694	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000272823|TAIR:locus:2091717	4577	GO_Central		C
UniProtKB	A0A1D6IAH8	ZEAMMB73_Zm00001d021370	is_active_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002113924|TAIR:locus:2044335	4577	GO_Central		C
UniProtKB	A0A1D6IEG9	CRP1	located_in	GO:0042651	thylakoid membrane	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8L844|araport11:AT5G42310.1	4577	EnsemblPlants		C
UniProtKB	A0A1D6IRH5	ZEAMMB73_Zm00001d023296	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6IRH5	ZEAMMB73_Zm00001d023296	part_of	GO:0098807	chloroplast thylakoid membrane protein complex	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000454086|UniProtKB:P41344|UniProtKB:Q6ZFJ3	4577	GO_Central		C
UniProtKB	A0A1D6IYZ0	ZEAMMB73_Zm00001d024372	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6IYZ0	ZEAMMB73_Zm00001d024372	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A1D6IYZ0	ZEAMMB73_Zm00001d024372	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A1D6J5Z2	ZEAMMB73_Zm00001d025267	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6J5Z3	ZEAMMB73_Zm00001d025267	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6J727	ZEAMMB73_Zm00001d025435	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6J727	ZEAMMB73_Zm00001d025435	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A1D6JFF9	ZEAMMB73_Zm00001d026414	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SJ02|araport11:AT2G21970.1	4577	EnsemblPlants		C
UniProtKB	A0A1D6JH15	ZEAMMB73_Zm00001d026523	located_in	GO:0009535	chloroplast thylakoid membrane	P	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0058	4577	UniProt		C
UniProtKB	A0A1D6JH15	ZEAMMB73_Zm00001d026523	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
