GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0K0LQW8	rbcL	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0K0LQW8	rbcL	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000339182	39947	UniProt		P
UniProtKB	A0A0K0LQX0	ycf3	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0K0LQX0	ycf3	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000087100	39947	UniProt		P
UniProtKB	A0A0K0LQX3	petA	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002325	39947	InterPro		P
UniProtKB	A0A0K0LQX3	petA	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0K0LQX3	petA	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000098211	39947	UniProt		P
UniProtKB	A0A0K0LQY6	P0417D05.57	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002615|InterPro:IPR036062	39947	InterPro		P
UniProtKB	A0A0K0LQY7	psbN	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003398	39947	InterPro		P
UniProtKB	A0A0K0LQZ8	petB	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0K0LQZ8	petB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000098239	39947	UniProt		P
UniProtKB	A0A0K0LR65	ndhK	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101894	39947	UniProt		P
UniProtKB	A0A0K0LRA7	psbT	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001743|InterPro:IPR037268	39947	InterPro		P
UniProtKB	A0A0K0LRA7	psbT	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0K0LRA7	psbT	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100244	39947	UniProt		P
UniProtKB	A0A0K0LRB6	B1065E10.7	involved_in	GO:0009767	photosynthetic electron transport chain	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006241	39947	InterPro		P
UniProtKB	A0A0K0LRB6	B1065E10.7	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006241|InterPro:IPR013081	39947	InterPro		P
UniProtKB	A0A0K0LRB6	B1065E10.7	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0K0LRB6	B1065E10.7	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006241	39947	InterPro		P
UniProtKB	A0A0K0LRC8	ndhH	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101937	39947	UniProt		P
UniProtKB	A0A0N7KD11	Os01g0501800	involved_in	GO:0010207	photosystem II assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002628	39947	InterPro		P
UniProtKB	A0A0N7KD11	Os01g0501800	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0N7KD11	Os01g0501800	involved_in	GO:0042549	photosystem II stabilization	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002628	39947	InterPro		P
UniProtKB	A0A0N7KED0	Os01g0934400	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0N7KG53	Os02g0764500	involved_in	GO:0009765	photosynthesis, light harvesting	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	39947	InterPro		P
UniProtKB	A0A0N7KG53	Os02g0764500	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0N7KH16	Os03g0279950	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0N7KI96	Os03g0811100	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0N7KI96	Os03g0811100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000139856	39947	UniProt		P
UniProtKB	A0A0N7KIF3	Os03g0857400	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	39947	InterPro		P
UniProtKB	A0A0N7KJ79	Os04g0473150	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	39947	InterPro		P
UniProtKB	A0A0N7KJ79	Os04g0473150	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0N7KJ79	Os04g0473150	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	39947	InterPro		P
UniProtKB	A0A0N7KPV8	P0456B03.109	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0N7KTX0	Os12g0292900	involved_in	GO:0010109	regulation of photosynthesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F4HVG8|araport11:AT1G67840.1	39947	EnsemblPlants		P
UniProtKB	A0A0N7KTX0	Os12g0292900	involved_in	GO:0080005	photosystem stoichiometry adjustment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F4HVG8|araport11:AT1G67840.1	39947	EnsemblPlants		P
UniProtKB	A0A0P0V0Z9	Os01g0279100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008434	39947	InterPro		P
UniProtKB	A0A0P0V137	Os01g0265000	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010253	39947	InterPro		P
UniProtKB	A0A0P0V137	Os01g0265000	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0V242	Os01g0321300	involved_in	GO:0010109	regulation of photosynthesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F4JG57|araport11:AT4G01800.2	39947	EnsemblPlants		P
UniProtKB	A0A0P0V4X0	Os01g0600900	involved_in	GO:0009765	photosynthesis, light harvesting	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	39947	InterPro		P
UniProtKB	A0A0P0V4X0	Os01g0600900	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0V969	Os01g0791033	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0V9E9	Os01g0805300	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0VBL9	Os01g0899425	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0VBL9	Os01g0899425	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0P0VDL9	OJ1435_F07.32-1	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00091	39947	UniProt		P
UniProtKB	A0A0P0VNU6	Os02g0712000	involved_in	GO:0010205	photoinhibition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8RY22|araport11:AT3G03380.1	39947	EnsemblPlants		P
UniProtKB	A0A0P0VXD4	Os03g0343900	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009518	39947	InterPro		P
UniProtKB	A0A0P0VXD4	Os03g0343900	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0W0H3	Os03g0592500	involved_in	GO:0009765	photosynthesis, light harvesting	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	39947	InterPro		P
UniProtKB	A0A0P0W0H3	Os03g0592500	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0W2N9	Os03g0731100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008796	39947	InterPro		P
UniProtKB	A0A0P0W3Y7	OSJNBa0010I09.4	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003666|InterPro:IPR036577	39947	InterPro		P
UniProtKB	A0A0P0W3Y7	OSJNBa0010I09.4	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0W3Y7	OSJNBa0010I09.4	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591760	39947	UniProt		P
UniProtKB	A0A0P0W433	Os03g0778100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003666|InterPro:IPR036577	39947	InterPro		P
UniProtKB	A0A0P0W433	Os03g0778100	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0W433	Os03g0778100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591760	39947	UniProt		P
UniProtKB	A0A0P0WAQ1	Os04g0434900	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0WCI9	Os04g0519975	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002615|InterPro:IPR036062	39947	InterPro		P
UniProtKB	A0A0P0WCP9	Os04g0528800	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004207|InterPro:IPR044166	39947	InterPro		P
UniProtKB	A0A0P0WD46	Os04g0528800	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004207|InterPro:IPR044166	39947	InterPro		P
UniProtKB	A0A0P0WE66	Os04g0595700	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0WE66	Os04g0595700	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00116	39947	UniProt		P
UniProtKB	A0A0P0WE66	Os04g0595700	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0P0WH08	Os05g0110800	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	39947	InterPro		P
UniProtKB	A0A0P0WHB9	Os05g0110800	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	39947	InterPro		P
UniProtKB	A0A0P0WKP3	Os05g0313100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	39947	InterPro		P
UniProtKB	A0A0P0WMP8	Os05g0427800	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0P0WPZ1	Os05g0549100	involved_in	GO:0042548	regulation of photosynthesis, light reaction	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9S713|araport11:AT1G68830.1	39947	EnsemblPlants		P
UniProtKB	A0A0P0WY49	Os06g0574000	involved_in	GO:0048564	photosystem I assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	39947	InterPro		P
UniProtKB	A0A0P0X1D1	Os06g0729650	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0X4M5	Os07g0275100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0X511	Os07g0275801	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0X592	Os07g0435300	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	39947	InterPro		P
UniProtKB	A0A0P0X592	Os07g0435300	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0X5G9	Os07g0275901	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0X6Q4	Os07g0499850	involved_in	GO:0048564	photosystem I assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	39947	InterPro		P
UniProtKB	A0A0P0X7N4	Os07g0558500	involved_in	GO:0010207	photosystem II assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017499	39947	InterPro		P
UniProtKB	A0A0P0X7N4	Os07g0558500	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017499	39947	InterPro		P
UniProtKB	A0A0P0X7P8	Os07g0569600	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XB07	OJ1005_B05.27	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009388	39947	InterPro		P
UniProtKB	A0A0P0XB07	OJ1005_B05.27	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XDS1	Os08g0254900	involved_in	GO:0009767	photosynthetic electron transport chain	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9LU39|araport11:AT3G21200.1	39947	EnsemblPlants		P
UniProtKB	A0A0P0XF80	Os08g0347500	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0XG42	Os08g0433350	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003686|InterPro:IPR037271	39947	InterPro		P
UniProtKB	A0A0P0XG42	Os08g0433350	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XGH2	Os08g0440900	involved_in	GO:0010205	photoinhibition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46312|araport11:AT4G30950.1	39947	EnsemblPlants		P
UniProtKB	A0A0P0XHJ3	Os08g0512500	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0XIC1	Os08g0560900	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	39947	InterPro		P
UniProtKB	A0A0P0XIC1	Os08g0560900	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XIC1	Os08g0560900	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591757	39947	UniProt		P
UniProtKB	A0A0P0XIC4	Os08g0526300	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	39947	InterPro		P
UniProtKB	A0A0P0XJZ2	Os09g0306650	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038931	39947	InterPro		P
UniProtKB	A0A0P0XK08	Os08g0566600	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037497	39947	InterPro		P
UniProtKB	A0A0P0XKP6	Os09g0296800	involved_in	GO:0009765	photosynthesis, light harvesting	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	39947	InterPro		P
UniProtKB	A0A0P0XKP6	Os09g0296800	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XL64	PFP-ALPHA	involved_in	GO:0015979	photosynthesis	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000344397|TAIR:locus:2008920|TAIR:locus:2011671|TAIR:locus:2037385|TAIR:locus:2136652	39947	GO_Central		P
UniProtKB	A0A0P0XNM8	Os09g0481200	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR017494|InterPro:IPR023618	39947	InterPro		P
UniProtKB	A0A0P0XNM8	Os09g0481200	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XPX5	Os09g0485201	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017491	39947	InterPro		P
UniProtKB	A0A0P0XPX5	Os09g0485201	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017491	39947	InterPro		P
UniProtKB	A0A0P0XPX5	Os09g0485201	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XPX5	Os09g0485201	involved_in	GO:0015979	photosynthesis	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001978795|TAIR:locus:504954729	39947	GO_Central		P
UniProtKB	A0A0P0XU26	OSJNBb0075K12.39	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0XU26	OSJNBb0075K12.39	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0P0XUY5	Os10g0461100	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A0P0Y838	Os12g0207600	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0Y838	Os12g0207600	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A0P0Y9S5	Os12g0291200	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0YAE3	Os12g0504050	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002644|InterPro:IPR036512	39947	InterPro		P
UniProtKB	A0A0P0YAE3	Os12g0504050	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A0P0YAE3	Os12g0504050	involved_in	GO:0042549	photosystem II stabilization	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002644|InterPro:IPR036512	39947	InterPro		P
UniProtKB	A0A0P0YBC5	Os12g0564400	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	39947	InterPro		P
UniProtKB	A0A1C3HPR7	rbcL	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A1C3HPR7	rbcL	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A345YV67	RBCS	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A345YV67	RBCS	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	A0A345YV67	RBCS	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001516327	39947	UniProt		P
UniProtKB	A0A5S6RC55	Os04g0523000	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	39947	InterPro		P
UniProtKB	A0A5S6RCS0	Os05g0110800	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	39947	InterPro		P
UniProtKB	A0A8J8XYX6	OsJ_23089	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006814	39947	InterPro		P
UniProtKB	A0A8J8YC10	Os01g0720500	involved_in	GO:0009765	photosynthesis, light harvesting	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	39947	InterPro		P
UniProtKB	A0A8J8YC10	Os01g0720500	involved_in	GO:0015979	photosynthesis	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	39947	UniProt		P
UniProtKB	A0A8J8YF19	OsJ_03755	involved_in	GO:0048564	photosystem I assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	39947	InterPro		P
UniProtKB	A0A979HJL7	OSJNBa0079G12.22	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008796	39947	InterPro		P
UniProtKB	A0A979HJX6	P0691E06.13	involved_in	GO:0048564	photosystem I assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	39947	InterPro		P
